Basin,CRPS
01022500,2.6970967809561524
01031500,3.5007542733279142
01047000,4.281132626845619
01052500,4.224260040358342
01054200,13.580171827767112
01055000,8.878436490255414
01057000,4.83790379006357
01073000,2.907556696169304
01078000,3.4021284710335005
01123000,3.721798899807352
01134500,3.2704961573422033
01137500,6.112514715801586
01139000,3.526469554993601
01139800,2.432342056231065
01142500,3.6042037368023037
01144000,4.019022146646904
01162500,2.4929220975399016
01169000,4.118328055121682
01170100,6.3400785196911205
01181000,4.305279969359889
01187300,5.630813182752783
01195100,4.702913503641071
01333000,1.8978367786097041
01350000,4.765031393987482
01350080,4.704240823005908
01350140,6.619612318475319
01365000,7.803887368798979
01411300,2.390136873188163
01413500,2.4175810574156924
01414500,4.311965315379519
01415000,4.782063254862121
01423000,3.075405124519811
01434025,8.26938053634817
01435000,5.735146643736868
01439500,3.2072188283053316
01440000,2.7511192616780598
01440400,1.9776813889265623
01451800,3.553833304454341
01466500,0.68442203698664
01484100,3.434450633123426
01487000,2.063904031291152
01491000,5.042505469859007
01510000,3.0763545634414204
01516500,4.9345126891136175
01518862,5.090617594149618
01532000,5.100171156683835
01539000,4.9891733515392644
01542810,6.964660941706282
01543000,4.119437335161729
01543500,3.6964955908515233
01544500,3.0714331610477332
01545600,2.1064019030310894
01547700,3.6781939759919133
01548500,2.5572031225724654
01549500,3.9600406361897793
01550000,5.038967438926119
01552000,4.854338224335873
01552500,5.340264948943167
01557500,5.214730210954493
01567500,4.469519107838833
01568000,3.5489872644251044
01580000,3.3272778666062788
01583500,3.1407179876258873
01586610,4.1881499630321155
01591400,6.503761681139831
01594950,7.609776343396215
01596500,3.0175040559653086
01605500,2.7069417375752423
01606500,3.6590510459957697
01632000,7.382064775344097
01632900,2.453195864380128
01634500,4.717581691439946
01638480,7.454804232272957
01639500,3.240383713238167
01644000,3.681699732329629
01664000,4.663529372186372
01666500,3.9637517386500205
01667500,5.2111549470453555
01669000,2.011197423809225
01669520,7.768206396477874
02011400,1.4748052672212772
02013000,2.6013999761697026
02014000,2.844032480618448
02015700,2.8233772318951327
02016000,2.583940288977912
02017500,2.2414995523510552
02018000,2.186852316506704
02027000,7.724062365517471
02027500,6.260174757533677
02028500,5.175396815980565
02038850,3.26259791265112
02046000,4.029419888028232
02051500,4.55457246447043
02053200,4.594334711230885
02053800,3.0788408758755885
02055100,4.697387795375333
02056900,2.819341813268084
02059500,4.140356175610513
02064000,3.4047811808730617
02065500,3.3267272586287877
02069700,2.5115128918647764
02070000,3.2451567765004707
02074500,5.059089953565598
02077200,6.8752125601277205
02081500,6.047144546335393
02082950,5.488176567976402
02092500,4.074366587945187
02096846,7.544621356367433
02102908,3.6893276480024517
02108000,4.454246795824802
02111180,4.543972646831743
02111500,1.5875720702633713
02112120,2.6169416199684137
02112360,2.241397905795502
02118500,2.986630087296168
02125000,7.54961892376813
02128000,9.496453042540407
02137727,5.31669100410866
02140991,3.940004080737721
02143000,2.123675202222304
02143040,5.004420210258887
02149000,4.4213778239611425
02152100,5.117964985695752
02177000,4.306027978024338
02178400,3.402995166671637
02193340,3.618239806060357
02196000,2.0361670895547577
02198100,7.681341081334605
02202600,2.6554994809815384
02212600,2.884119907295343
02215100,3.3531139520905238
02216180,4.843955079960101
02221525,2.051650257388028
02231000,3.4925610600442596
02245500,7.358289122317776
02246000,5.931760427957593
02296500,4.083442557499625
02297155,5.386581557752508
02297310,6.647487045669556
02298123,4.120294443228751
02298608,10.628154900868733
02299950,8.112999029422529
02300700,16.372485063281204
02342933,8.28742878013813
02349900,3.376968108013092
02350900,1.2148383788599022
02361000,2.507454481137883
02363000,2.30921852051706
02369800,6.238261184062978
02371500,2.0972384317744863
02372250,5.787816486375982
02374500,4.875825008617748
02381600,7.60474766669418
02384540,8.06081935186314
02395120,6.115660734120283
02415000,2.692291952925017
02427250,8.955921552559824
02430085,7.06440907107122
02450250,5.691768603605212
02464000,5.145715336296414
02464360,5.710338355539423
02465493,3.313877079712261
02469800,5.627396882372192
02472000,3.4929126875848477
02472500,4.399563301583491
02479155,13.682372052153672
02479300,7.1732440967588715
02479560,6.019049636759902
02481000,13.174825527306758
02481510,9.656305879910787
03010655,2.9748347684224448
03011800,3.09120703274698
03015500,2.523618352369829
03021350,7.754815872805046
03026500,5.552436102948766
03028000,3.915536002367193
03049000,2.7235453316471796
03049800,7.387506475591658
03050000,3.7843205178578696
03069500,2.9800896681583287
03070500,4.128070659784838
03076600,3.5462718460458698
03078000,3.7138098056224256
03140000,3.777606832316428
03144000,3.481602763962023
03170000,1.849880536989732
03173000,1.8791907312884477
03180500,4.00753444224271
03182500,2.3890199422836305
03186500,4.99907548921036
03237280,8.615996885255182
03237500,6.447566696097635
03238500,8.59282989733454
03241500,3.706557700529965
03280700,7.544550129549431
03281500,3.487689317893982
03285000,9.907181133663292
03291780,7.245513268315611
03338780,4.421617826539819
03340800,3.9329607783216414
03346000,5.2008828361684625
03364500,5.612657695354836
03366500,5.9235330646197
03368000,8.424072435264334
03384450,8.713205344898773
03439000,4.02602040828358
03455500,6.099866041697878
03456500,6.947514804874767
03460000,2.7986475947929152
03463300,10.258625668467898
03471500,2.718898646582979
03473000,1.8825507237896777
03479000,5.0688941544619475
03488000,2.3262164227138866
03498500,4.608746302361922
03500000,3.1040034376491197
03500240,2.432815286396489
03504000,3.1025689700849126
03574500,7.90727601221258
03592718,12.133206275010108
03604000,5.805407532212228
04015330,4.519139300688108
04024430,3.4272030550465438
04027000,2.3772134815158266
04040500,1.4171490315928603
04043050,2.756344446835373
04045500,1.0286087056131072
04057510,1.2941112775976005
04057800,1.407390390182264
04059500,1.0213249574141066
04063700,1.5634377028349673
04074950,0.7152963585001051
04105700,0.5334931476853111
04115265,1.3920952917214595
04122200,0.5690291242252696
04122500,0.39201383614251106
04127918,2.225263378660607
04127997,0.3709831152395769
04161580,0.735264178202369
04185000,1.6513616850563975
04196800,2.9790788750879695
04197100,3.0510028447888113
04197170,5.560996587421678
04213000,9.31674031733744
04213075,7.33609211594083
04216418,3.832585776453307
04221000,3.1058847212964835
04224775,3.6016876031991205
04233000,3.0027001588994806
04256000,3.4462907259067657
04296000,3.1923147637916336
05057200,2.3643377562561723
05120500,0.4543478573867769
05291000,2.1987843659982538
05362000,2.9321054679234826
05393500,3.0450122639395976
05399500,8.101175129692122
05408000,1.6346076610391795
05413500,2.337633004630696
05414000,2.68461019171368
05444000,3.7638324531298695
05454000,4.892120784231388
05458000,4.831578196862972
05466500,3.3125213493130423
05487980,2.6695469289797726
05488200,5.103526676111149
05489000,2.714573862327229
05495000,2.378099636300405
05495500,3.6738949224625577
05501000,4.508743687704838
05503800,5.958161806334871
05507600,7.1450533343488525
05508805,4.042675643187581
05525500,2.7127531757296937
05556500,4.3752568817846695
05584500,3.2202405715147653
05591550,6.012182418811321
05592050,6.236225586612296
05592575,7.658937159093944
05593575,4.7049657695087514
05593900,5.943571453004172
05595730,4.829975067618399
06221400,1.6676467472538805
06224000,1.3418983551545578
06278300,2.959350385400021
06280300,1.2817608602581603
06289000,0.5538155220956514
06291500,1.237861741246599
06311000,1.2292352900570087
06332515,1.7444541793527704
06339100,1.728713075038678
06344600,1.4504828558842553
06350000,1.0415370760139642
06352000,1.3602367684414705
06404000,1.1586371940191948
06406000,0.281444041630987
06409000,0.4393805297307896
06431500,0.4431539018280579
06440200,1.7390901809427213
06447500,0.6057575570851566
06470800,4.830245416542915
06477500,1.479219434766323
06479215,2.380303633003524
06601000,2.772276115587986
06614800,1.3692379541108102
06622700,2.1683275414322365
06623800,0.8158419685710561
06632400,2.083534746066007
06746095,6.691250100326538
06803510,1.8146633415970836
06803530,2.5869340769473355
06814000,3.1969511448527825
06847900,0.09742093436393404
06853800,1.0359039865304687
06876700,1.6982984938602892
06878000,3.309644612492756
06879650,9.649422613062727
06885500,2.828605918944966
06888500,6.1997510507150135
06889200,3.5815997377522066
06889500,4.06009896367969
06892000,3.321064538562659
06903400,2.0841980372082105
06906800,7.421781059278863
06910800,4.137349732739998
06911900,4.57142601518053
06917000,4.778733023448785
06918460,3.9010203006076085
06919500,4.588083034769694
06921070,4.445111048806075
06921200,6.485972910317509
07057500,2.3721643977425315
07060710,5.2797824313983766
07066000,2.7774238932241095
07083000,1.123090319072839
07142300,0.2410599269291668
07145700,3.3346679963595935
07167500,9.249995408965601
07180500,6.782185275393904
07184000,5.279172148169893
07195800,7.46126222435561
07196900,8.968625981935407
07197000,3.999313994049664
07208500,0.3212292174295946
07261000,3.5643308805003304
07263295,7.642427245611133
07291000,11.919598037081053
