Basin,CRPS
01022500,1.7243780425975115
01031500,4.885498692931038
01047000,5.8489610859511485
01052500,7.910770475559153
01054200,17.347315936805487
01055000,12.33384561364239
01057000,4.355609532995488
01073000,3.658386633426831
01078000,5.261972654242919
01123000,3.4998940770272076
01134500,4.048713243155468
01137500,6.168167014207576
01139000,2.7279167894513168
01139800,1.9958945834082997
01142500,4.0832025573276365
01144000,5.371174608375113
01162500,4.140838325266742
01169000,6.479994542949427
01170100,7.496040069032844
01181000,4.7897820379502205
01187300,7.455062179499136
01195100,5.944304303965525
01333000,3.4040882895921776
01350000,8.031075822000822
01350080,4.3908206825755425
01350140,6.685251139546483
01365000,6.245205683536156
01411300,2.7745220629511174
01413500,3.006512987149691
01414500,4.5391192046362
01415000,3.699252061078152
01423000,3.099046945803652
01434025,7.292087901190271
01435000,8.169024657372656
01439500,2.9903970800767476
01440000,3.0450069253927334
01440400,3.36094163599806
01451800,4.697344343808435
01466500,0.5647491389935786
01484100,5.334250967328196
01487000,2.4729993121680143
01491000,8.497492843064787
01510000,6.149560643611304
01516500,4.753779725351881
01518862,5.175823231197291
01532000,5.116470607907143
01539000,3.6820511456674767
01542810,5.67723438792398
01543000,2.978637698437026
01543500,3.5438804457541537
01544500,2.8510190309527275
01545600,2.6876010462854656
01547700,4.557957716361949
01548500,2.3919739005797025
01549500,3.106461290721384
01550000,4.12007468755071
01552000,2.8846402709510213
01552500,4.773790007470443
01557500,3.35667782212832
01567500,3.695507621940709
01568000,3.9349128583717956
01580000,3.179969289914533
01583500,2.916029897781807
01586610,4.277163728241656
01591400,7.078246548997555
01594950,7.23701296108902
01596500,3.7434920686836852
01605500,2.806656014676454
01606500,3.7047305938396473
01632000,8.673327387655533
01632900,3.7028628647686967
01634500,4.707297852366073
01638480,7.74978836679079
01639500,4.0215779415177355
01644000,4.448343424607909
01664000,3.2662255532744195
01666500,4.3165755028463275
01667500,3.849769140203689
01669000,2.8599817928703875
01669520,7.547693216277789
02011400,2.3103388107475715
02013000,3.4487140004307193
02014000,2.8964111371616754
02015700,3.961051734105352
02016000,3.051368053598831
02017500,2.48829707408438
02018000,2.866788298825574
02027000,6.6993012633814395
02027500,9.531189307269186
02028500,3.6798115177476207
02038850,5.517423033897233
02046000,5.092932503165304
02051500,6.13126150571887
02053200,4.3720366553318755
02053800,3.6918433889608115
02055100,5.570783242182237
02056900,2.6552292359343412
02059500,4.927833886856023
02064000,5.580532897017024
02065500,6.0874197265267895
02069700,2.7455791032528625
02070000,3.865291198181619
02074500,6.480660701014744
02077200,7.583288167862147
02081500,6.523669962353965
02082950,8.884257233709574
02092500,4.935174882837914
02096846,8.166002516544559
02102908,2.9248604814021855
02108000,5.409453442540903
02111180,3.958153390171375
02111500,2.340719050526652
02112120,2.9590012237837966
02112360,2.478371764942848
02118500,2.8566160450937517
02125000,9.075217986225033
02128000,11.001512640933456
02137727,3.8685245756180073
02140991,4.8466539170731835
02143000,3.2704056419292367
02143040,6.865193038554258
02149000,3.40948982931257
02152100,5.382426686224995
02177000,3.3572716350049268
02178400,3.662273276475801
02193340,5.102789630404646
02196000,2.3708944754662955
02198100,9.717379794572286
02202600,2.205786041454237
02212600,3.7352309248185054
02215100,5.4254388428126195
02216180,6.040735042634965
02221525,3.115644357043463
02231000,4.447411086697907
02245500,7.502567290454417
02246000,7.1044917365025295
02296500,3.520820618120135
02297155,5.343394490534821
02297310,8.068561252414504
02298123,2.239909016650677
02298608,11.661733322720947
02299950,12.25008697452067
02300700,21.92414032147452
02342933,10.549110584174578
02349900,5.402724420804175
02350900,1.0959165809785096
02361000,4.330606610443364
02363000,2.8449034790891297
02369800,6.044879012546832
02371500,3.279154898948166
02372250,7.314430340299808
02374500,4.676814180374919
02381600,9.36570348324495
02384540,8.930007616905609
02395120,7.010587216940485
02415000,3.6794439848925222
02427250,8.786784687192323
02430085,7.053037535477561
02450250,10.441545731597621
02464000,8.120575665921134
02464360,5.1999394443953095
02465493,2.750343382561588
02469800,6.844277505227469
02472000,5.11392389178787
02472500,4.659379764056475
02479155,10.209953535154328
02479300,6.68817054069363
02479560,5.044407921211598
02481000,9.8315597469263
02481510,6.259696263013712
03010655,3.1469492488230104
03011800,2.5950175414321803
03015500,3.490673177199544
03021350,11.09424146413244
03026500,4.667723461734261
03028000,4.42389216362274
03049000,2.875692902160808
03049800,8.516594115160574
03050000,7.061508729431898
03069500,5.238743405633099
03070500,6.304230224565776
03076600,3.7821445820485238
03078000,4.124831849811869
03140000,3.7028097185519844
03144000,5.306205257114936
03170000,1.912725238596507
03173000,1.8407681440319226
03180500,3.25629468590459
03182500,3.7274395108746363
03186500,6.729974212746165
03237280,9.64726811485734
03237500,9.784972276035699
03238500,12.06017854279712
03241500,4.228613219568902
03280700,7.6359793694160345
03281500,5.249331713008218
03285000,9.353820122500734
03291780,9.79393501821434
03338780,5.493675968969809
03340800,4.75846062657037
03346000,5.803054964942146
03364500,5.821256238648873
03366500,6.650510459163212
03368000,13.330717424324192
03384450,9.13666092309732
03439000,4.086591498585312
03455500,11.393162437486138
03456500,8.622968085793818
03460000,2.6870955209198684
03463300,13.966998583098238
03471500,2.7352076956017344
03473000,1.7562316117878116
03479000,5.98860885495455
03488000,3.2435189983535277
03498500,4.732067219176374
03500000,3.116955870912772
03500240,2.7053518939343792
03504000,3.816495121073
03574500,13.39523764272543
03592718,11.93585948831779
03604000,7.756995374492503
04015330,4.676971437370396
04024430,2.572888291284601
04027000,1.8124865041336702
04040500,2.0463512947165627
04043050,5.512020118176833
04045500,0.7298865687235377
04057510,0.5815920598087904
04057800,2.534481389069547
04059500,2.7056976505830006
04063700,0.9662031892722698
04074950,0.7473556958524815
04105700,0.7035900332322025
04115265,1.0027215430006615
04122200,0.4907906182306506
04122500,0.2425766238150236
04127918,1.6862327852259247
04127997,0.5115882270933948
04161580,0.8971517034475155
04185000,1.3053094971578902
04196800,4.302156040511549
04197100,4.329366793640709
04197170,8.1533053774398
04213000,8.144078954674233
04213075,10.343145340732946
04216418,6.631192031666615
04221000,3.099293598277232
04224775,5.924315944425218
04233000,3.3218973305767046
04256000,5.756992539368294
04296000,2.282471736855667
05057200,2.741094587707428
05120500,0.33872425449060095
05291000,2.0622368342269453
05362000,3.1019847963234364
05393500,2.9329061288120544
05399500,6.98890842001742
05408000,1.0513253964317752
05413500,2.069488431549193
05414000,2.2071492877992243
05444000,3.7890734432783004
05454000,4.306506874840171
05458000,4.122566587494913
05466500,3.6081797949597094
05487980,2.829486901084876
05488200,5.560664900600776
05489000,3.545790082352733
05495000,3.2843672540227384
05495500,5.89558856230936
05501000,6.080339504725119
05503800,7.754633706241206
05507600,9.321786721393387
05508805,6.037353398198858
05525500,3.254886785536128
05556500,3.7297228258234005
05584500,4.645166361055735
05591550,6.048330222103882
05592050,4.8891035872014985
05592575,8.681528938050457
05593575,5.378386947857516
05593900,8.166641024529163
05595730,6.095741092645982
06221400,1.8601305351288913
06224000,3.1175459601587168
06278300,6.643492716667825
06280300,1.9114713788960154
06289000,1.673462414464138
06291500,0.9797236022639064
06311000,1.6375144630566867
06332515,1.106527030096412
06339100,1.875978183975513
06344600,2.026188667658659
06350000,0.9766590465613054
06352000,1.395565447659851
06404000,1.2020036622924999
06406000,0.6223199532610328
06409000,0.42229968254473543
06431500,0.1982509766618901
06440200,2.764043379529415
06447500,0.5972708311206297
06470800,4.491539000692329
06477500,0.7225735003284377
06479215,2.296322788323952
06601000,3.29060992764738
06614800,1.6426778546234384
06622700,5.290876480296585
06623800,2.0103271055995475
06632400,2.3172878426001016
06746095,13.675117190254001
06803510,2.107894923460169
06803530,2.9336602394244657
06814000,3.2912709914443714
06847900,0.08960150067231684
06853800,1.4353908623769218
06876700,1.9497297427184448
06878000,3.7198727288754942
06879650,7.104852265888447
06885500,2.8772717000105574
06888500,4.6004750407802835
06889200,4.592422885518146
06889500,4.127034767283842
06892000,5.741057514212408
06903400,3.285222916993001
06906800,8.475267542284547
06910800,4.567865136068205
06911900,4.728720611924633
06917000,5.800807701756283
06918460,3.0038948756544857
06919500,4.173058100773645
06921070,5.4433168431594074
06921200,7.32107413416297
07057500,2.3579199995327498
07060710,7.263985603786736
07066000,3.5765689589646117
07083000,2.0488385673255456
07142300,0.3486921406713053
07145700,6.009864722335247
07167500,11.613905129598127
07180500,7.080998154711658
07184000,7.816944428081019
07195800,7.546193215411094
07196900,10.95871723285475
07197000,6.113543491979851
07208500,0.29187643900401494
07261000,4.47090641446848
07263295,6.857586963223357
07291000,13.688812993476088
07299670,1.6781663249525491
07301410,0.3276055188043979
07315200,3.1414405722812715
07315700,2.5588870177763523
07335700,16.98462323977827
07340300,7.972133774830651
07346045,2.6202103797159073
07359610,7.489344932627763
07362100,7.294863674128548
07362587,10.35398309630353
07375000,9.038208934358412
08013000,7.045453694247418
08014500,5.431074177735207
08023080,9.236843087990703
08050800,4.7810768566898325
08066200,9.42976612937095
08066300,6.160322168564013
08070000,9.675413278835792
08070200,7.633180262912086
08082700,1.454321121142554
08086212,2.465629808357265
08086290,2.531556547051853
08101000,4.043610567717649
08103900,4.293615854872086
08104900,6.4925628799864565
08109700,3.1797317705007484
08150800,3.6995711182142967
08158700,5.795807534750334
08158810,9.530367773927377
08164300,8.154407263434855
08164600,11.052756661969996
08165300,4.312592151000903
08171300,7.017105061363057
08175000,4.434864243693535
08176900,10.031631145929286
08178880,12.123959080922223
08189500,4.674701128799815
08190000,4.090436515908472
08190500,4.185575115962886
08194200,5.355513616563214
08195000,5.286744722328043
08196000,6.35359467558948
08198500,6.223340077165169
08200000,12.942657484117454
08202700,3.78909758445795
08267500,1.344404956698112
08269000,0.5901718179788165
08271000,1.3196382111820075
08324000,0.2200768369455975
08377900,1.880352954254047
08378500,0.6757128323188455
08380500,2.00805131958453
09035800,1.1337902719079689
09035900,1.0407829188765572
09047700,0.795007630519772
09065500,5.931474541901718
09066000,2.7877346317329073
09066200,6.099125627374046
09066300,3.2314943470214574
09081600,2.1915172618282353
09107000,0.3841842732478039
09210500,1.3692197922594698
09223000,1.2205159584185208
09306242,0.2871945237400475
09312600,1.6100628544597515
09352900,5.11181858877949
09378170,0.6555107160851174
09386900,1.1974110505839655
09404450,0.40417287951473446
09430600,5.383570346476637
09447800,0.5150287048646032
09484600,0.3458524124872743
09492400,1.9394151009413272
09494000,0.6001370454112338
09497980,0.8180929325463214
09505350,2.9666019674170254
09505800,2.8219133439217794
09508300,7.445552940343575
09510200,2.00394551763678
09512280,0.9909288495452987
09513780,2.5848990538668604
10234500,0.29161653018316214
10244950,0.09173615801430729
10259000,1.214202263743303
10336645,7.504547224694968
10336660,12.65649587407206
10343500,3.5903259130640475
11124500,6.9814408545995565
11141280,2.8790830585454654
11143000,9.184152041549632
11148900,12.097017063759589
11151300,1.172321932187209
11176400,2.6076082110543046
11230500,2.0024327883512383
11237500,4.380817653830023
11264500,2.4839389346538203
11266500,5.182341253687994
11284400,9.431237818380435
11381500,5.85876803402194
11451100,13.794920842323146
11468500,6.015635685055296
11473900,7.765163336264166
11475560,26.63107051148441
11476600,14.898166104827695
11478500,16.486610013122394
11480390,11.331987119296635
11481200,19.92282384007739
11482500,8.450124948144683
11522500,4.4803985551828305
11523200,7.022066283893437
11528700,8.718177018369602
11532500,17.11048210616984
12010000,22.039709907763374
12013500,9.325620945529721
12020000,15.82661510284044
12025700,12.42361533743468
12035000,20.909738468682313
12040500,41.169922482857146
12041200,21.016065374187065
12048000,4.759155797794175
12054000,20.306590498799352
12056500,28.12008275270263
12073500,4.387666616183314
12082500,6.240306134134119
12092000,5.6764893693613745
12114500,7.873413167803848
12115000,6.418514269406815
12117000,4.274571312448215
12143600,9.923791125567314
12144000,7.031338682660149
12145500,6.118847174260066
12147500,19.56570482059586
12167000,19.2312545661431
12175500,9.820946247888635
12178100,11.44031308226386
12186000,15.919069489134046
12189500,9.109738406217563
12375900,4.252353796089455
12377150,7.203990696504067
12381400,3.5388472127961808
12383500,2.7924700132836735
12390700,1.9955406395123776
12411000,6.06083904788477
12447390,2.452988370886103
12451000,7.929414625855538
12488500,5.841734335553434
13011500,5.2845026147721805
13011900,2.7035886085995076
13018300,0.8725452183692047
13023000,0.8800116264465109
13161500,0.46457305686882555
13235000,0.7449120899812564
13240000,7.568884441915285
13313000,2.45297718445213
13331500,3.42570197403546
14020000,4.818531255608841
14096850,0.7888010127607685
14137000,4.835448948874257
14138800,24.42177014465126
14138870,10.48845399000177
14138900,18.920377832834916
14139800,21.10919620396291
14141500,8.68565234984551
14154500,4.747709022242585
14158790,9.796694727987788
14166500,10.789241849721565
14182500,18.2829626121172
14185000,8.17253206714409
14185900,13.053241650080153
14187000,4.310494016525127
14216500,7.868521708487014
14222500,7.462620588979437
14236200,10.760612076497683
14301000,4.017661762325421
14303200,12.676925879268758
14305500,20.1655072373097
14306340,10.399778360678457
14306500,4.951117075131356
14308990,4.595269461597955
14309500,6.14598598753099
14316700,6.906747112641108
14325000,8.03452010550805
14362250,3.0015691511246034
14400000,21.23820791504842
